,date,prices_name,price,hub,hub2,unit,currency,price_type,products,id_source,product_type
3465,2023-01-30,THE,66.55000000000001,THE,,MWh,EUR,ASK,WIN23,8,Season
3466,2023-01-30,SK VTP_CEGH,0.5,SK VTP,CEGH,MWh,EUR,BID,WIN23,8,Season
3467,2023-01-30,THE_TTF,0.8,THE,TTF,MWh,EUR,BID,WIN23,8,Season
3468,2023-01-30,THE_TTF,0.9,THE,TTF,MWh,EUR,ASK,WIN23,8,Season
3469,2023-01-30,TTF,65.325,TTF,,MWh,EUR,BID,WIN23,8,Season
3470,2023-01-30,TTF,65.65,TTF,,MWh,EUR,ASK,WIN23,8,Season
3471,2023-01-30,Czech Virtual Point,63.875,Czech Virtual Point,,MWh,EUR,BID,CAL24,8,Year
3472,2023-01-30,Czech Virtual Point,66.17500000000001,Czech Virtual Point,,MWh,EUR,ASK,CAL24,8,Year
3473,2023-01-30,Czech Virtual Point_THE,1.0,Czech Virtual Point,THE,MWh,EUR,BID,CAL24,8,Year
3474,2023-01-30,Czech Virtual Point_THE,2.5,Czech Virtual Point,THE,MWh,EUR,ASK,CAL24,8,Year
3475,2023-01-30,CEGH,63.325,CEGH,,MWh,EUR,BID,CAL24,8,Year
3476,2023-01-30,CEGH,65.15,CEGH,,MWh,EUR,ASK,CAL24,8,Year
3477,2023-01-30,VTP_TTF,2.1,VTP,TTF,MWh,EUR,BID,CAL24,8,Year
3478,2023-01-30,VTP_TTF,3.2,VTP,TTF,MWh,EUR,ASK,CAL24,8,Year
3479,2023-01-30,THE,62.875,THE,,MWh,EUR,BID,CAL24,8,Year
3480,2023-01-30,THE,63.675000000000004,THE,,MWh,EUR,ASK,CAL24,8,Year
3481,2023-01-30,THE_TTF,1.65,THE,TTF,MWh,EUR,BID,CAL24,8,Year
3482,2023-01-30,THE_TTF,1.725,THE,TTF,MWh,EUR,ASK,CAL24,8,Year
3483,2023-01-30,TTF,61.225,TTF,,MWh,EUR,BID,CAL24,8,Year
3484,2023-01-30,TTF,61.95,TTF,,MWh,EUR,ASK,CAL24,8,Year
3485,2023-01-31,Czech Virtual Point,58.8,Czech Virtual Point,,MWh,EUR,BID,DA,8,Daily
3486,2023-01-31,Czech Virtual Point,59.35,Czech Virtual Point,,MWh,EUR,ASK,DA,8,Daily
3487,2023-01-31,Czech Virtual Point_THE,0.425,Czech Virtual Point,THE,MWh,EUR,BID,DA,8,Daily
3488,2023-01-31,Czech Virtual Point_THE,0.65,Czech Virtual Point,THE,MWh,EUR,ASK,DA,8,Daily
3489,2023-01-31,VTP_TTF,1.3,VTP,TTF,MWh,EUR,BID,DA,8,Daily
3490,2023-01-31,VTP_TTF,2.25,VTP,TTF,MWh,EUR,ASK,DA,8,Daily
3491,2023-01-31,THE,58.375,THE,,MWh,EUR,BID,DA,8,Daily
3492,2023-01-31,THE,58.7,THE,,MWh,EUR,ASK,DA,8,Daily
3493,2023-01-31,SK VTP_CEGH,1.0,SK VTP,CEGH,MWh,EUR,BID,DA,8,Daily
3494,2023-01-31,SK VTP_CEGH,1.3,SK VTP,CEGH,MWh,EUR,ASK,DA,8,Daily
3495,2023-01-31,THE_TTF,0.625,THE,TTF,MWh,EUR,BID,DA,8,Daily
3496,2023-01-31,THE_TTF,0.7,THE,TTF,MWh,EUR,ASK,DA,8,Daily
3497,2023-01-31,TTF,57.75,TTF,,MWh,EUR,BID,DA,8,Daily
3498,2023-01-31,TTF,58.0,TTF,,MWh,EUR,ASK,DA,8,Daily
3499,2023-01-31,Czech Virtual Point_THE,0.45,Czech Virtual Point,THE,MWh,EUR,BID,BOM,8,Month
3500,2023-01-31,Czech Virtual Point_THE,0.7,Czech Virtual Point,THE,MWh,EUR,ASK,BOM,8,Month
3501,2023-01-31,Czech Virtual Point,56.38,Czech Virtual Point,,MWh,EUR,BID,FEB23,8,Month
3502,2023-01-31,Czech Virtual Point,59.75,Czech Virtual Point,,MWh,EUR,ASK,FEB23,8,Month
3503,2023-01-31,Czech Virtual Point_THE,0.7,Czech Virtual Point,THE,MWh,EUR,BID,FEB23,8,Month
3504,2023-01-31,Czech Virtual Point_THE,1.0,Czech Virtual Point,THE,MWh,EUR,ASK,FEB23,8,Month
3505,2023-01-31,CEGH,58.8,CEGH,,MWh,EUR,BID,FEB23,8,Month
3506,2023-01-31,CEGH,59.550000000000004,CEGH,,MWh,EUR,ASK,FEB23,8,Month
3507,2023-01-31,VTP_TTF,1.5,VTP,TTF,MWh,EUR,BID,FEB23,8,Month
3508,2023-01-31,VTP_TTF,1.6,VTP,TTF,MWh,EUR,ASK,FEB23,8,Month
3509,2023-01-31,THE,55.68,THE,,MWh,EUR,BID,FEB23,8,Month
3510,2023-01-31,THE,58.75,THE,,MWh,EUR,ASK,FEB23,8,Month
3511,2023-01-31,MGP_VTP,-1.5,MGP,VTP,MWh,EUR,BID,FEB23,8,Month
3512,2023-01-31,MGP_VTP,0.7,MGP,VTP,MWh,EUR,ASK,FEB23,8,Month
3513,2023-01-31,SK VTP_CEGH,1.3,SK VTP,CEGH,MWh,EUR,BID,FEB23,8,Month
3514,2023-01-31,SK VTP_CEGH,2.35,SK VTP,CEGH,MWh,EUR,ASK,FEB23,8,Month
3515,2023-01-31,THE_TTF,-1.62,THE,TTF,MWh,EUR,BID,FEB23,8,Month
3516,2023-01-31,THE_TTF,0.8,THE,TTF,MWh,EUR,ASK,FEB23,8,Month
3517,2023-01-31,TTF,57.3,TTF,,MWh,EUR,BID,FEB23,8,Month
3518,2023-01-31,TTF,57.95,TTF,,MWh,EUR,ASK,FEB23,8,Month
3519,2023-01-31,Czech Virtual Point,58.3,Czech Virtual Point,,MWh,EUR,BID,MAR23,8,Month
3520,2023-01-31,Czech Virtual Point,59.025,Czech Virtual Point,,MWh,EUR,ASK,MAR23,8,Month
3521,2023-01-31,Czech Virtual Point_THE,0.5,Czech Virtual Point,THE,MWh,EUR,BID,MAR23,8,Month
3522,2023-01-31,Czech Virtual Point_THE,0.9,Czech Virtual Point,THE,MWh,EUR,ASK,MAR23,8,Month
3523,2023-01-31,CEGH,59.199999999999996,CEGH,,MWh,EUR,BID,MAR23,8,Month
3524,2023-01-31,CEGH,59.800000000000004,CEGH,,MWh,EUR,ASK,MAR23,8,Month
3525,2023-01-31,VTP_TTF,2.05,VTP,TTF,MWh,EUR,BID,MAR23,8,Month
3526,2023-01-31,VTP_TTF,2.35,VTP,TTF,MWh,EUR,ASK,MAR23,8,Month
3527,2023-01-31,THE,57.8,THE,,MWh,EUR,BID,MAR23,8,Month
3528,2023-01-31,THE,58.125,THE,,MWh,EUR,ASK,MAR23,8,Month
3529,2023-01-31,THE_TTF,0.65,THE,TTF,MWh,EUR,BID,MAR23,8,Month
3530,2023-01-31,THE_TTF,0.675,THE,TTF,MWh,EUR,ASK,MAR23,8,Month
3531,2023-01-31,TTF,57.15,TTF,,MWh,EUR,BID,MAR23,8,Month
3532,2023-01-31,TTF,57.45,TTF,,MWh,EUR,ASK,MAR23,8,Month
3533,2023-01-31,Czech Virtual Point,58.785,Czech Virtual Point,,MWh,EUR,BID,APRIL23,8,Month
3534,2023-01-31,Czech Virtual Point,60.6,Czech Virtual Point,,MWh,EUR,ASK,APRIL23,8,Month
3535,2023-01-31,Czech Virtual Point_THE,0.0,Czech Virtual Point,THE,MWh,EUR,BID,APRIL23,8,Month
3536,2023-01-31,Czech Virtual Point_THE,1.1,Czech Virtual Point,THE,MWh,EUR,ASK,APRIL23,8,Month
3537,2023-01-31,VTP_TTF,2.0,VTP,TTF,MWh,EUR,BID,APRIL23,8,Month
3538,2023-01-31,VTP_TTF,2.495,VTP,TTF,MWh,EUR,ASK,APRIL23,8,Month
3539,2023-01-31,THE,58.785,THE,,MWh,EUR,BID,APRIL23,8,Month
3540,2023-01-31,THE,59.5,THE,,MWh,EUR,ASK,APRIL23,8,Month
3541,2023-01-31,THE_TTF,0.9,THE,TTF,MWh,EUR,BID,APRIL23,8,Month
3542,2023-01-31,THE_TTF,1.0,THE,TTF,MWh,EUR,ASK,APRIL23,8,Month
3543,2023-01-31,TTF,57.885,TTF,,MWh,EUR,BID,APRIL23,8,Month
3544,2023-01-31,TTF,58.5,TTF,,MWh,EUR,ASK,APRIL23,8,Month
3545,2023-01-31,Czech Virtual Point,59.815,Czech Virtual Point,,MWh,EUR,BID,Q223,8,Quarter
3546,2023-01-31,Czech Virtual Point,60.949999999999996,Czech Virtual Point,,MWh,EUR,ASK,Q223,8,Quarter
3547,2023-01-31,Czech Virtual Point_THE,0.5,Czech Virtual Point,THE,MWh,EUR,BID,Q223,8,Quarter
3548,2023-01-31,Czech Virtual Point_THE,1.3,Czech Virtual Point,THE,MWh,EUR,ASK,Q223,8,Quarter
3549,2023-01-31,CEGH,60.015,CEGH,,MWh,EUR,BID,Q223,8,Quarter
3550,2023-01-31,CEGH,61.3,CEGH,,MWh,EUR,ASK,Q223,8,Quarter
3551,2023-01-31,VTP_TTF,1.5,VTP,TTF,MWh,EUR,BID,Q223,8,Quarter
3552,2023-01-31,VTP_TTF,2.5,VTP,TTF,MWh,EUR,ASK,Q223,8,Quarter
3553,2023-01-31,THE,59.315,THE,,MWh,EUR,BID,Q223,8,Quarter
3554,2023-01-31,THE,59.65,THE,,MWh,EUR,ASK,Q223,8,Quarter
3555,2023-01-31,MGP_VTP,-0.5,MGP,VTP,MWh,EUR,BID,Q223,8,Quarter
3556,2023-01-31,MGP_VTP,1.1,MGP,VTP,MWh,EUR,ASK,Q223,8,Quarter
3557,2023-01-31,SK VTP_CEGH,0.5,SK VTP,CEGH,MWh,EUR,BID,Q223,8,Quarter
3558,2023-01-31,THE_TTF,0.8,THE,TTF,MWh,EUR,BID,Q223,8,Quarter
3559,2023-01-31,THE_TTF,0.85,THE,TTF,MWh,EUR,ASK,Q223,8,Quarter
3560,2023-01-31,TTF,58.515,TTF,,MWh,EUR,BID,Q223,8,Quarter
3561,2023-01-31,TTF,58.8,TTF,,MWh,EUR,ASK,Q223,8,Quarter
3562,2023-01-31,Czech Virtual Point,60.91,Czech Virtual Point,,MWh,EUR,BID,Q323,8,Quarter
3563,2023-01-31,Czech Virtual Point,62.24999999999999,Czech Virtual Point,,MWh,EUR,ASK,Q323,8,Quarter
3564,2023-01-31,Czech Virtual Point_THE,0.5,Czech Virtual Point,THE,MWh,EUR,BID,Q323,8,Quarter
3565,2023-01-31,Czech Virtual Point_THE,1.3,Czech Virtual Point,THE,MWh,EUR,ASK,Q323,8,Quarter
3566,2023-01-31,CEGH,60.86,CEGH,,MWh,EUR,BID,Q323,8,Quarter
3567,2023-01-31,CEGH,62.0,CEGH,,MWh,EUR,ASK,Q323,8,Quarter
3568,2023-01-31,VTP_TTF,1.2,VTP,TTF,MWh,EUR,BID,Q323,8,Quarter
3569,2023-01-31,VTP_TTF,1.85,VTP,TTF,MWh,EUR,ASK,Q323,8,Quarter
3570,2023-01-31,THE,60.41,THE,,MWh,EUR,BID,Q323,8,Quarter
3571,2023-01-31,THE,60.949999999999996,THE,,MWh,EUR,ASK,Q323,8,Quarter
3572,2023-01-31,MGP_VTP,-0.5,MGP,VTP,MWh,EUR,BID,Q323,8,Quarter
3573,2023-01-31,MGP_VTP,1.1,MGP,VTP,MWh,EUR,ASK,Q323,8,Quarter
3574,2023-01-31,SK VTP_CEGH,0.5,SK VTP,CEGH,MWh,EUR,BID,Q323,8,Quarter
3575,2023-01-31,THE_TTF,0.75,THE,TTF,MWh,EUR,BID,Q323,8,Quarter
3576,2023-01-31,THE_TTF,0.8,THE,TTF,MWh,EUR,ASK,Q323,8,Quarter
3577,2023-01-31,TTF,59.66,TTF,,MWh,EUR,BID,Q323,8,Quarter
3578,2023-01-31,TTF,60.15,TTF,,MWh,EUR,ASK,Q323,8,Quarter
3579,2023-01-31,Czech Virtual Point,68.425,Czech Virtual Point,,MWh,EUR,BID,Q423,8,Quarter
3580,2023-01-31,Czech Virtual Point,70.375,Czech Virtual Point,,MWh,EUR,ASK,Q423,8,Quarter
3581,2023-01-31,Czech Virtual Point_THE,0.6,Czech Virtual Point,THE,MWh,EUR,BID,Q423,8,Quarter
3582,2023-01-31,Czech Virtual Point_THE,2.0,Czech Virtual Point,THE,MWh,EUR,ASK,Q423,8,Quarter
3583,2023-01-31,CEGH,67.6,CEGH,,MWh,EUR,BID,Q423,8,Quarter
3584,2023-01-31,CEGH,69.02,CEGH,,MWh,EUR,ASK,Q423,8,Quarter
3585,2023-01-31,VTP_TTF,0.85,VTP,TTF,MWh,EUR,BID,Q423,8,Quarter
3586,2023-01-31,VTP_TTF,1.895,VTP,TTF,MWh,EUR,ASK,Q423,8,Quarter
3587,2023-01-31,THE,67.825,THE,,MWh,EUR,BID,Q423,8,Quarter
3588,2023-01-31,THE,68.375,THE,,MWh,EUR,ASK,Q423,8,Quarter
3589,2023-01-31,SK VTP_CEGH,0.5,SK VTP,CEGH,MWh,EUR,BID,Q423,8,Quarter
3590,2023-01-31,THE_TTF,1.075,THE,TTF,MWh,EUR,BID,Q423,8,Quarter
3591,2023-01-31,THE_TTF,1.25,THE,TTF,MWh,EUR,ASK,Q423,8,Quarter
3592,2023-01-31,TTF,66.75,TTF,,MWh,EUR,BID,Q423,8,Quarter
3593,2023-01-31,TTF,67.125,TTF,,MWh,EUR,ASK,Q423,8,Quarter
3594,2023-01-31,Czech Virtual Point,69.6,Czech Virtual Point,,MWh,EUR,BID,Q124,8,Quarter
3595,2023-01-31,Czech Virtual Point,71.2,Czech Virtual Point,,MWh,EUR,ASK,Q124,8,Quarter
3596,2023-01-31,Czech Virtual Point_THE,0.6,Czech Virtual Point,THE,MWh,EUR,BID,Q124,8,Quarter
3597,2023-01-31,Czech Virtual Point_THE,1.5,Czech Virtual Point,THE,MWh,EUR,ASK,Q124,8,Quarter
3598,2023-01-31,CEGH,68.89999999999999,CEGH,,MWh,EUR,BID,Q124,8,Quarter
3599,2023-01-31,CEGH,70.05000000000001,CEGH,,MWh,EUR,ASK,Q124,8,Quarter
3600,2023-01-31,VTP_TTF,0.6,VTP,TTF,MWh,EUR,BID,Q124,8,Quarter
3601,2023-01-31,VTP_TTF,1.15,VTP,TTF,MWh,EUR,ASK,Q124,8,Quarter
3602,2023-01-31,THE,69.0,THE,,MWh,EUR,BID,Q124,8,Quarter
3603,2023-01-31,THE,69.7,THE,,MWh,EUR,ASK,Q124,8,Quarter
3604,2023-01-31,SK VTP_CEGH,0.5,SK VTP,CEGH,MWh,EUR,BID,Q124,8,Quarter
3605,2023-01-31,THE_TTF,0.7,THE,TTF,MWh,EUR,BID,Q124,8,Quarter
3606,2023-01-31,THE_TTF,0.8,THE,TTF,MWh,EUR,ASK,Q124,8,Quarter
3607,2023-01-31,TTF,68.3,TTF,,MWh,EUR,BID,Q124,8,Quarter
3608,2023-01-31,TTF,68.9,TTF,,MWh,EUR,ASK,Q124,8,Quarter
3609,2023-01-31,Czech Virtual Point,60.970000000000006,Czech Virtual Point,,MWh,EUR,BID,SUM23,8,Season
3610,2023-01-31,Czech Virtual Point,61.425000000000004,Czech Virtual Point,,MWh,EUR,ASK,SUM23,8,Season
3611,2023-01-31,Czech Virtual Point_THE,1.1,Czech Virtual Point,THE,MWh,EUR,BID,SUM23,8,Season
3612,2023-01-31,Czech Virtual Point_THE,1.15,Czech Virtual Point,THE,MWh,EUR,ASK,SUM23,8,Season
3613,2023-01-31,CEGH,60.765,CEGH,,MWh,EUR,BID,SUM23,8,Season
3614,2023-01-31,CEGH,61.35,CEGH,,MWh,EUR,ASK,SUM23,8,Season
3615,2023-01-31,VTP_TTF,1.675,VTP,TTF,MWh,EUR,BID,SUM23,8,Season
3616,2023-01-31,VTP_TTF,1.9,VTP,TTF,MWh,EUR,ASK,SUM23,8,Season
3617,2023-01-31,THE,59.870000000000005,THE,,MWh,EUR,BID,SUM23,8,Season
3618,2023-01-31,THE,60.275000000000006,THE,,MWh,EUR,ASK,SUM23,8,Season
3619,2023-01-31,MGP_VTP,-0.5,MGP,VTP,MWh,EUR,BID,SUM23,8,Season
3620,2023-01-31,MGP_VTP,0.0,MGP,VTP,MWh,EUR,ASK,SUM23,8,Season
3621,2023-01-31,SK VTP_CEGH,1.1,SK VTP,CEGH,MWh,EUR,BID,SUM23,8,Season
3622,2023-01-31,SK VTP_CEGH,1.8,SK VTP,CEGH,MWh,EUR,ASK,SUM23,8,Season
3623,2023-01-31,THE_TTF,0.78,THE,TTF,MWh,EUR,BID,SUM23,8,Season
3624,2023-01-31,THE_TTF,0.825,THE,TTF,MWh,EUR,ASK,SUM23,8,Season
3625,2023-01-31,TTF,59.09,TTF,,MWh,EUR,BID,SUM23,8,Season
3626,2023-01-31,TTF,59.45,TTF,,MWh,EUR,ASK,SUM23,8,Season
3627,2023-01-31,Czech Virtual Point,69.45,Czech Virtual Point,,MWh,EUR,BID,WIN23,8,Season
3628,2023-01-31,Czech Virtual Point,70.44999999999999,Czech Virtual Point,,MWh,EUR,ASK,WIN23,8,Season
3629,2023-01-31,Czech Virtual Point_THE,1.0,Czech Virtual Point,THE,MWh,EUR,BID,WIN23,8,Season
3630,2023-01-31,Czech Virtual Point_THE,1.5,Czech Virtual Point,THE,MWh,EUR,ASK,WIN23,8,Season
3631,2023-01-31,CEGH,68.525,CEGH,,MWh,EUR,BID,WIN23,8,Season
3632,2023-01-31,CEGH,69.225,CEGH,,MWh,EUR,ASK,WIN23,8,Season
3633,2023-01-31,VTP_TTF,1.0,VTP,TTF,MWh,EUR,BID,WIN23,8,Season
3634,2023-01-31,VTP_TTF,1.25,VTP,TTF,MWh,EUR,ASK,WIN23,8,Season
3635,2023-01-31,THE,68.45,THE,,MWh,EUR,BID,WIN23,8,Season
3636,2023-01-31,THE,68.94999999999999,THE,,MWh,EUR,ASK,WIN23,8,Season
3637,2023-01-31,SK VTP_CEGH,0.5,SK VTP,CEGH,MWh,EUR,BID,WIN23,8,Season
3638,2023-01-31,THE_TTF,0.925,THE,TTF,MWh,EUR,BID,WIN23,8,Season
3639,2023-01-31,THE_TTF,0.975,THE,TTF,MWh,EUR,ASK,WIN23,8,Season
3640,2023-01-31,TTF,67.525,TTF,,MWh,EUR,BID,WIN23,8,Season
3641,2023-01-31,TTF,67.975,TTF,,MWh,EUR,ASK,WIN23,8,Season
3642,2023-01-31,Czech Virtual Point,65.9,Czech Virtual Point,,MWh,EUR,BID,CAL24,8,Year
3643,2023-01-31,Czech Virtual Point,68.3,Czech Virtual Point,,MWh,EUR,ASK,CAL24,8,Year
3644,2023-01-31,Czech Virtual Point_THE,1.0,Czech Virtual Point,THE,MWh,EUR,BID,CAL24,8,Year
3645,2023-01-31,Czech Virtual Point_THE,2.5,Czech Virtual Point,THE,MWh,EUR,ASK,CAL24,8,Year
3646,2023-01-31,CEGH,64.7,CEGH,,MWh,EUR,BID,CAL24,8,Year
3647,2023-01-31,CEGH,67.0,CEGH,,MWh,EUR,ASK,CAL24,8,Year
3648,2023-01-31,VTP_TTF,1.5,VTP,TTF,MWh,EUR,BID,CAL24,8,Year
3649,2023-01-31,VTP_TTF,3.0,VTP,TTF,MWh,EUR,ASK,CAL24,8,Year
3650,2023-01-31,THE,64.9,THE,,MWh,EUR,BID,CAL24,8,Year
3651,2023-01-31,THE,65.8,THE,,MWh,EUR,ASK,CAL24,8,Year
3652,2023-01-31,THE_TTF,1.7,THE,TTF,MWh,EUR,BID,CAL24,8,Year
3653,2023-01-31,THE_TTF,1.8,THE,TTF,MWh,EUR,ASK,CAL24,8,Year
3654,2023-01-31,TTF,63.2,TTF,,MWh,EUR,BID,CAL24,8,Year
3655,2023-01-31,TTF,64.0,TTF,,MWh,EUR,ASK,CAL24,8,Year
3656,2023-02-01,Czech Virtual Point,61.175,Czech Virtual Point,,MWh,EUR,BID,DA,8,Daily
3657,2023-02-01,Czech Virtual Point,61.724999999999994,Czech Virtual Point,,MWh,EUR,ASK,DA,8,Daily
3658,2023-02-01,Czech Virtual Point_THE,0.425,Czech Virtual Point,THE,MWh,EUR,BID,DA,8,Daily
3659,2023-02-01,Czech Virtual Point_THE,0.65,Czech Virtual Point,THE,MWh,EUR,ASK,DA,8,Daily
3660,2023-02-01,VTP_TTF,1.8,VTP,TTF,MWh,EUR,BID,DA,8,Daily
3661,2023-02-01,VTP_TTF,2.075,VTP,TTF,MWh,EUR,ASK,DA,8,Daily
3662,2023-02-01,THE,60.75,THE,,MWh,EUR,BID,DA,8,Daily
3663,2023-02-01,THE,61.074999999999996,THE,,MWh,EUR,ASK,DA,8,Daily
3664,2023-02-01,SK VTP_CEGH,1.0,SK VTP,CEGH,MWh,EUR,BID,DA,8,Daily
3665,2023-02-01,SK VTP_CEGH,1.5,SK VTP,CEGH,MWh,EUR,ASK,DA,8,Daily
3666,2023-02-01,THE_TTF,0.6,THE,TTF,MWh,EUR,BID,DA,8,Daily
3667,2023-02-01,THE_TTF,0.775,THE,TTF,MWh,EUR,ASK,DA,8,Daily
3668,2023-02-01,TTF,60.15,TTF,,MWh,EUR,BID,DA,8,Daily
3669,2023-02-01,TTF,60.3,TTF,,MWh,EUR,ASK,DA,8,Daily
3670,2023-02-01,Czech Virtual Point_THE,0.45,Czech Virtual Point,THE,MWh,EUR,BID,BOM,8,Month
3671,2023-02-01,Czech Virtual Point_THE,0.7,Czech Virtual Point,THE,MWh,EUR,ASK,BOM,8,Month
3672,2023-02-01,Czech Virtual Point,60.5,Czech Virtual Point,,MWh,EUR,BID,MAR23,8,Month
3673,2023-02-01,Czech Virtual Point,61.25,Czech Virtual Point,,MWh,EUR,ASK,MAR23,8,Month
3674,2023-02-01,Czech Virtual Point_THE,0.5,Czech Virtual Point,THE,MWh,EUR,BID,MAR23,8,Month
3675,2023-02-01,Czech Virtual Point_THE,0.9,Czech Virtual Point,THE,MWh,EUR,ASK,MAR23,8,Month
3676,2023-02-01,CEGH,61.125,CEGH,,MWh,EUR,BID,MAR23,8,Month
3677,2023-02-01,CEGH,61.650000000000006,CEGH,,MWh,EUR,ASK,MAR23,8,Month
3678,2023-02-01,VTP_TTF,1.75,VTP,TTF,MWh,EUR,BID,MAR23,8,Month
3679,2023-02-01,VTP_TTF,1.95,VTP,TTF,MWh,EUR,ASK,MAR23,8,Month
3680,2023-02-01,THE,60.0,THE,,MWh,EUR,BID,MAR23,8,Month
3681,2023-02-01,THE,60.35,THE,,MWh,EUR,ASK,MAR23,8,Month
3682,2023-02-01,THE_TTF,0.625,THE,TTF,MWh,EUR,BID,MAR23,8,Month
3683,2023-02-01,THE_TTF,0.65,THE,TTF,MWh,EUR,ASK,MAR23,8,Month
3684,2023-02-01,TTF,59.375,TTF,,MWh,EUR,BID,MAR23,8,Month
3685,2023-02-01,TTF,59.7,TTF,,MWh,EUR,ASK,MAR23,8,Month
3686,2023-02-01,Czech Virtual Point,61.095,Czech Virtual Point,,MWh,EUR,BID,APRIL23,8,Month
3687,2023-02-01,Czech Virtual Point,62.775000000000006,Czech Virtual Point,,MWh,EUR,ASK,APRIL23,8,Month
3688,2023-02-01,Czech Virtual Point_THE,0.0,Czech Virtual Point,THE,MWh,EUR,BID,APRIL23,8,Month
3689,2023-02-01,Czech Virtual Point_THE,1.1,Czech Virtual Point,THE,MWh,EUR,ASK,APRIL23,8,Month
3690,2023-02-01,VTP_TTF,1.5,VTP,TTF,MWh,EUR,BID,APRIL23,8,Month
3691,2023-02-01,VTP_TTF,2.0,VTP,TTF,MWh,EUR,ASK,APRIL23,8,Month
3692,2023-02-01,THE,61.095,THE,,MWh,EUR,BID,APRIL23,8,Month
3693,2023-02-01,THE,61.675000000000004,THE,,MWh,EUR,ASK,APRIL23,8,Month
3694,2023-02-01,THE_TTF,0.97,THE,TTF,MWh,EUR,BID,APRIL23,8,Month
3695,2023-02-01,THE_TTF,0.975,THE,TTF,MWh,EUR,ASK,APRIL23,8,Month
3696,2023-02-01,TTF,60.125,TTF,,MWh,EUR,BID,APRIL23,8,Month
3697,2023-02-01,TTF,60.7,TTF,,MWh,EUR,ASK,APRIL23,8,Month
3698,2023-02-01,Czech Virtual Point,62.040000000000006,Czech Virtual Point,,MWh,EUR,BID,Q223,8,Quarter
3699,2023-02-01,Czech Virtual Point,63.25,Czech Virtual Point,,MWh,EUR,ASK,Q223,8,Quarter
3700,2023-02-01,Czech Virtual Point_THE,0.5,Czech Virtual Point,THE,MWh,EUR,BID,Q223,8,Quarter
3701,2023-02-01,Czech Virtual Point_THE,1.3,Czech Virtual Point,THE,MWh,EUR,ASK,Q223,8,Quarter
3702,2023-02-01,CEGH,62.650000000000006,CEGH,,MWh,EUR,BID,Q223,8,Quarter
3703,2023-02-01,CEGH,63.550000000000004,CEGH,,MWh,EUR,ASK,Q223,8,Quarter
3704,2023-02-01,VTP_TTF,1.95,VTP,TTF,MWh,EUR,BID,Q223,8,Quarter
3705,2023-02-01,VTP_TTF,2.45,VTP,TTF,MWh,EUR,ASK,Q223,8,Quarter
3706,2023-02-01,THE,61.540000000000006,THE,,MWh,EUR,BID,Q223,8,Quarter
3707,2023-02-01,THE,61.95,THE,,MWh,EUR,ASK,Q223,8,Quarter
3708,2023-02-01,MGP_VTP,-0.5,MGP,VTP,MWh,EUR,BID,Q223,8,Quarter
3709,2023-02-01,MGP_VTP,1.1,MGP,VTP,MWh,EUR,ASK,Q223,8,Quarter
3710,2023-02-01,SK VTP_CEGH,0.5,SK VTP,CEGH,MWh,EUR,BID,Q223,8,Quarter
3711,2023-02-01,THE_TTF,0.84,THE,TTF,MWh,EUR,BID,Q223,8,Quarter
3712,2023-02-01,THE_TTF,0.85,THE,TTF,MWh,EUR,ASK,Q223,8,Quarter
3713,2023-02-01,TTF,60.7,TTF,,MWh,EUR,BID,Q223,8,Quarter
3714,2023-02-01,TTF,61.1,TTF,,MWh,EUR,ASK,Q223,8,Quarter
3715,2023-02-01,Czech Virtual Point,62.975,Czech Virtual Point,,MWh,EUR,BID,Q323,8,Quarter
3716,2023-02-01,Czech Virtual Point,64.575,Czech Virtual Point,,MWh,EUR,ASK,Q323,8,Quarter
3717,2023-02-01,Czech Virtual Point_THE,0.5,Czech Virtual Point,THE,MWh,EUR,BID,Q323,8,Quarter
3718,2023-02-01,Czech Virtual Point_THE,1.3,Czech Virtual Point,THE,MWh,EUR,ASK,Q323,8,Quarter
3719,2023-02-01,CEGH,62.8,CEGH,,MWh,EUR,BID,Q323,8,Quarter
3720,2023-02-01,CEGH,63.9,CEGH,,MWh,EUR,ASK,Q323,8,Quarter
3721,2023-02-01,VTP_TTF,1.05,VTP,TTF,MWh,EUR,BID,Q323,8,Quarter
3722,2023-02-01,VTP_TTF,1.4,VTP,TTF,MWh,EUR,ASK,Q323,8,Quarter
3723,2023-02-01,THE,62.475,THE,,MWh,EUR,BID,Q323,8,Quarter
3724,2023-02-01,THE,63.275,THE,,MWh,EUR,ASK,Q323,8,Quarter
3725,2023-02-01,MGP_VTP,-0.5,MGP,VTP,MWh,EUR,BID,Q323,8,Quarter
3726,2023-02-01,MGP_VTP,1.1,MGP,VTP,MWh,EUR,ASK,Q323,8,Quarter
3727,2023-02-01,SK VTP_CEGH,0.5,SK VTP,CEGH,MWh,EUR,BID,Q323,8,Quarter
3728,2023-02-01,THE_TTF,0.725,THE,TTF,MWh,EUR,BID,Q323,8,Quarter
3729,2023-02-01,THE_TTF,0.775,THE,TTF,MWh,EUR,ASK,Q323,8,Quarter
3730,2023-02-01,TTF,61.75,TTF,,MWh,EUR,BID,Q323,8,Quarter
3731,2023-02-01,TTF,62.5,TTF,,MWh,EUR,ASK,Q323,8,Quarter
3732,2023-02-01,Czech Virtual Point,69.69999999999999,Czech Virtual Point,,MWh,EUR,BID,Q423,8,Quarter
3733,2023-02-01,Czech Virtual Point,72.075,Czech Virtual Point,,MWh,EUR,ASK,Q423,8,Quarter
